PRIMARIA_GENERAL|V610|GRUPOS_SEGUNDO|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V611|GRUPOS_TERCERO|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V612|GRUPOS_CUARTO|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V613|GRUPOS_QUINTO|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V614|GRUPOS_SEXTO|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V615|GRUPOS_CON_MAS_DE_UN_GRADO|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V616|GRUPOS_TOTAL|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V1567|DIRECTIVO_CON_GRUPO_HOMBRES|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V1568|DIRECTIVO_CON_GRUPO_MUJERES|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V1567|DIRECTIVO_CON_GRUPO_TOTAL|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V1568|DIRECTIVO_CON_GRUPO_TOTAL|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V1569|DIRECTIVO_SIN_GRUPO_HOMBRES|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V1570|DIRECTIVO_SIN_GRUPO_MUJERES|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V1569|DIRECTIVO_SIN_GRUPO_TOTAL|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V1570|DIRECTIVO_SIN_GRUPO_TOTAL|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V1567|DIRECTIVO_TOTAL|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V1568|DIRECTIVO_TOTAL|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V1569|DIRECTIVO_TOTAL|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V1570|DIRECTIVO_TOTAL|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V1571|SUBDIRECTOR_DE_GESTION_HOMBRE|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V1572|SUBDIRECTOR_DE_GESTION_MUJER|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V1573|SUBDIRECTOR_ACADEMICO_HOMBRES|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V1574|SUBDIRECTOR_ACADEMICO_MUJERES|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V1571|SUBDIRECTOR_TOTAL|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V1572|SUBDIRECTOR_TOTAL|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V1573|SUBDIRECTOR_TOTAL|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V1574|SUBDIRECTOR_TOTAL|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V1575|DOCENTES_HOMBRES|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V1576|DOCENTES_MUJERES|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V1575|DOCENTES_TOTAL|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V1576|DOCENTES_TOTAL|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V1577|DOCENTES_ESPECIALES_FISICA_HOMBRES|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V1578|DOCENTES_ESPECIALES_FISICA_MUJERES|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V1579|DOCENTES_ESPECIALES_ARTISTICA_HOMBRES|CONCENTRADO_GENERAL
