CV_CCT|CV_TURNO|TURNO|NOMBRECT|CV_ENT_ADMINISTRATIVA|ENT_ADMINISTRATIVA|CV_ENT_INMUEBLE|ENTIDAD_INMUEBLE|CV_MUN|C_NOM_MUN|CV_LOC|C_NOM_LOC|C_NOM_VIALIDAD|N_EXTNUM|CONTROL|SUBCONTROL|CV_SERVICION1|TIPO|CV_SERVICION2|NIVEL|CV_SERVICION3|SUBNIVEL|CV_CARACTERIZAN1|C_CARACTERIZAN1|CV_CARACTERIZAN2|C_CARACTERIZAN2|ZONA|JEFSEC|SERVREG|CV_ESTATUS_CAPTURA|V1|V2|V3|V4|V5|V6|V7|V8|V9|V10|V11|V12|V13|V14|V15|V16|V17|V18|V19|V20|V21|V22|V23|V24|V25|V26|V27|V28|V29|V30|V31|V32|V33|V34|V35|V36|V37|V38|V39|V40|V41|V42|V43|V44|V45|V46|V47|V48|V49|V50|V51|V52|V53|V54|V55|V56|V57|V58|V59|V60|V61|V62|V134|V135|V64|V65|V66|V67|V68|V69|V70|V71|V72|V73|V74|V75|V76|V77|V78|V79|V80|V81|V82|V83|V84|V85|V86|V87|V88|V89|V90|V91|V92|V93|V94|V95|V96|V97|V98|V99|V100|V101|V102|V103|V104|V105|V106|V107|V108|V109|V110|V111|V112|V113|V114|V115|V116|V117|V118|V119|V120|V121|V122|V136|V137|V124|V125|V126|V140|V141|V142|V127|V128|V129|V130|V131|V132|E133|V138|V139|FECHA_ENTREGA|C_OBSERVACION|
06FIC0001C|4|DISCONTINUO|CALERAS EDUCACIÓN INICIAL|06|COLIMA|06|COLIMA|009|TECOMÁN|0017|CALERAS|CALLE INDEPENDENCIA|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|2|2|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|3|2|5|0|0|0|0|0|0|0|0|4|0|1|0|0|0|1|0|1|0|2|2|1|0|1|0|0|0|2|2|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|0|0|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
06FIC0002B|4|DISCONTINUO|COFRADIA DE MORELOS EDUCACIÓN INICIAL|06|COLIMA|06|COLIMA|009|TECOMÁN|0028|COFRADÍA DE MORELOS|CALLE MORELOS|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|2|0|2|0|0|0|0|0|0|0|1|3|4|0|0|0|0|0|0|0|0|2|2|0|0|0|0|0|0|0|1|2|3|0|0|0|0|0|0|0|4|7|11|0|0|0|0|0|0|0|0|10|0|1|0|0|0|0|0|0|3|2|5|2|1|3|0|0|0|5|3|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|0|1|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
06FIC0003A|4|DISCONTINUO|COFRADÍA DE SUCHITLÁN EDUCACIÓN INICIAL|06|COLIMA|06|COLIMA|003|COMALA|0011|COFRADÍA DE SUCHITLÁN|CALLE EMILIANO ZAPATA|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|2|4|0|0|0|0|0|0|0|4|3|7|0|0|1|0|0|0|0|0|2|2|0|0|0|0|0|0|0|6|7|13|0|0|1|0|0|0|0|0|13|0|0|0|0|0|0|0|0|2|2|4|1|3|4|0|0|0|3|5|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|8|0|0|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
06FIC0004Z|4|DISCONTINUO|EL PLAN DEL ZAPOTE EDUCACIÓN INICIAL|06|COLIMA|06|COLIMA|006|IXTLAHUACÁN|0122|EL PLAN DEL ZAPOTE|NINGUNO NINGUNO|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|19/12/2025||
06FIC0005Z|4|DISCONTINUO|EL CHICAL EDUCACIÓN INICIAL|06|COLIMA|06|COLIMA|004|COQUIMATLÁN|0010|EL CHICAL|NINGUNO NINGUNO|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|2|1|3|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|5|1|6|0|0|0|0|0|0|0|0|6|0|0|1|1|2|1|0|1|6|0|6|1|0|1|0|0|0|9|1|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|10|0|0|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
06FIC0006Y|4|DISCONTINUO|ESTAPILLA EDUCACIÓN INICIAL|06|COLIMA|06|COLIMA|002|COLIMA|0074|ESTAPILLA|NINGUNO NINGUNO|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|2|2|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|2|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|2|5|0|0|0|0|0|0|0|1|4|0|0|0|0|0|1|2|3|2|1|3|0|0|0|0|0|0|3|3|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|4|0|1|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
06FIC0007X|4|DISCONTINUO|COFRADIA DE MORELOS EDUCACIÓN INICIAL, GRUPO 2|06|COLIMA|06|COLIMA|009|TECOMÁN|0028|COFRADÍA DE MORELOS|CALLE MORELOS|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|2|0|0|0|0|0|0|0|3|2|5|0|0|0|0|0|0|0|1|2|3|0|0|0|0|0|0|0|6|4|10|0|0|0|0|0|0|0|0|10|0|0|0|0|0|2|2|4|1|1|2|1|0|1|0|0|0|4|3|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|7|0|0|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
06FIC0008W|4|DISCONTINUO|COFRADÍA DE SUCHITLÁN EDUCACIÓN INICIAL, GRUPO 2|06|COLIMA|06|COLIMA|003|COMALA|0011|COFRADÍA DE SUCHITLÁN|CALLE EMILIANO ZAPATA|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|3|0|3|0|0|0|0|0|0|0|5|0|5|0|0|0|0|0|0|0|0|5|0|0|1|0|1|3|0|3|2|2|4|0|0|0|0|0|0|6|2|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|8|0|0|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
06FIC0009V|4|DISCONTINUO|JALA EDUCACIÓN INICIAL|06|COLIMA|06|COLIMA|004|COQUIMATLÁN|0014|JALA|NINGUNO NINGUNO|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|1|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|4|5|0|0|0|0|0|0|0|0|5|0|0|1|0|1|1|2|3|0|2|2|1|1|2|0|0|0|3|5|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|8|0|0|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
06FIC0010K|4|DISCONTINUO|LA CAJA EDUCACIÓN INICIAL|06|COLIMA|06|COLIMA|003|COMALA|0007|LA CAJA|NINGUNO NINGUNO|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|1|4|0|0|0|0|0|0|0|0|4|0|0|0|0|0|2|1|3|2|2|4|1|0|1|0|0|0|5|3|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|8|0|0|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
06FIC0011J|4|DISCONTINUO|LA ESPERANZA EDUCACIÓN INICIAL|06|COLIMA|06|COLIMA|004|COQUIMATLÁN|0013|LA ESPERANZA|CALLE CRISTÓBAL COLÓN|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|2|3|5|0|0|0|0|0|0|0|0|2|2|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|4|5|9|0|0|0|0|0|0|0|0|9|0|0|1|1|2|3|0|3|2|4|6|0|2|2|0|0|0|6|7|13|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|13|0|0|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
06FIC0012I|4|DISCONTINUO|LA PRESA EDUCACIÓN INICIAL|06|COLIMA|06|COLIMA|006|IXTLAHUACÁN|0030|LA PRESA (BARRANCA DEL REBOZO)|NINGUNO NINGUNO|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|3|3|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|1|5|6|0|0|0|0|0|0|0|0|6|0|0|0|0|0|2|1|3|0|1|1|0|4|4|0|0|0|2|6|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|7|0|0|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
06FIC0013H|4|DISCONTINUO|LAS CONCHAS EDUCACIÓN INICIAL|06|COLIMA|06|COLIMA|006|IXTLAHUACÁN|0014|LAS CONCHAS|CALLE CARRETERA IXTLAHUACAN-LAS CONCHAS|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|19/12/2025||
06FIC0014G|4|DISCONTINUO|LAS GUÁSIMAS EDUCACIÓN INICIAL|06|COLIMA|06|COLIMA|002|COLIMA|0077|LAS GUÁSIMAS (LAS BORREGAS)|NINGUNO NINGUNO|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|1|1|0|0|0|0|0|0|0|1|2|3|0|0|0|0|0|0|0|2|0|2|0|0|0|0|0|0|0|2|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|3|8|0|0|0|0|0|0|0|0|8|0|0|0|1|1|3|2|5|2|0|2|1|0|1|0|0|0|6|3|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|8|0|1|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
06FIC0015F|4|DISCONTINUO|LOS ASMOLES EDUCACIÓN INICIAL|06|COLIMA|06|COLIMA|002|COLIMA|0054|LOS ASMOLES|CALLE VENUSTIANO CARRANZA|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|1|2|3|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|2|2|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|2|5|7|0|0|0|0|0|0|0|0|7|0|0|0|0|0|1|1|2|0|3|3|1|1|2|0|0|0|2|5|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|7|0|0|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
06FIC0016E|4|DISCONTINUO|PUEBLO JUÁREZ EDUCACIÓN INICIAL GRUPO 2|06|COLIMA|06|COLIMA|004|COQUIMATLÁN|0015|PUEBLO JUÁREZ (LA MAGDALENA)|CALLE VALENTÍN GÓMEZ FARÍAS|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|2|0|2|0|0|0|0|0|0|0|3|1|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6|1|7|0|0|0|0|0|0|0|0|7|0|0|0|1|1|3|2|5|2|0|2|2|0|2|0|0|0|7|3|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|10|0|0|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
06FIC0017D|4|DISCONTINUO|PUEBLO JUÁREZ EDUCACIÓN INICIAL|06|COLIMA|06|COLIMA|004|COQUIMATLÁN|0015|PUEBLO JUÁREZ (LA MAGDALENA)|CALLE VALENTÍN GÓMEZ FARÍAS|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|19/12/2025||
06FIC0018C|4|DISCONTINUO|TECOLAPA EDUCACIÓN INICIAL|06|COLIMA|06|COLIMA|009|TECOMÁN|0147|TECOLAPA|CALLE LINO REYES|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|1|4|0|0|0|0|0|0|0|0|4|0|0|1|0|1|1|0|1|1|0|1|1|1|2|0|0|0|4|1|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|4|0|0|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
06FIC0019B|4|DISCONTINUO|ZACUALPAN EDUCACIÓN INICIAL|06|COLIMA|06|COLIMA|003|COMALA|0037|ZACUALPAN|CALLE PRIMAVERA|75|PÚBLICO|FEDERAL|0||0||0||0||0|||||7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|19/12/2025||
06FIC0020R|4|DISCONTINUO|ALCARACES EDUCACIÓN INICIAL|06|COLIMA|06|COLIMA|005|CUAUHTÉMOC|0004|ALCARACES|CALLE AVENIDA MÉXICO|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|1|2|3|0|0|0|0|0|0|0|2|2|4|0|0|0|0|0|0|0|0|4|0|0|0|0|0|0|1|1|1|2|3|1|0|1|0|0|0|2|3|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|0|1|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
06FIC0021Q|4|DISCONTINUO|ALZADA EDUCACIÓN INICIAL|06|COLIMA|06|COLIMA|005|CUAUHTÉMOC|0006|ALZADA|CALLE FRANCISCO I. MADERO|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|4|0|4|0|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|1|2|3|0|0|0|0|0|0|0|6|4|10|0|0|0|0|0|0|0|0|10|0|0|0|0|0|0|3|3|3|0|3|2|1|3|0|0|0|5|4|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|9|0|0|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
06FIC0022P|4|DISCONTINUO|BUENA VISTA EDUCACIÓN INICIAL 1|06|COLIMA|06|COLIMA|005|CUAUHTÉMOC|0007|BUENAVISTA|CALLE LÁZARO CÁRDENAS|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|2|2|0|0|0|0|0|0|0|2|4|6|0|0|0|0|0|0|0|0|6|0|0|1|0|1|1|1|2|1|1|2|0|1|1|0|0|0|3|3|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6|0|0|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
06FIC0023O|4|DISCONTINUO|BUENA VISTA EDUCACIÓN INICIAL 2|06|COLIMA|06|COLIMA|005|CUAUHTÉMOC|0007|BUENAVISTA|CALLE LÁZARO CÁRDENAS|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|2|2|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|2|0|2|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|2|4|6|0|0|0|0|0|0|0|1|4|0|1|0|2|2|0|2|2|1|2|3|3|1|4|0|0|0|4|7|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|10|0|1|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
06FIC0024N|4|DISCONTINUO|CAMOTLÁN DE MIRAFLORES GRUPO 1|06|COLIMA|06|COLIMA|007|MANZANILLO|0011|CAMOTLÁN DE MIRAFLORES|CALLE VENUSTIANO CARRANZA|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|4|4|0|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|3|6|9|0|0|0|0|0|0|0|0|9|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
06FIC0025M|4|DISCONTINUO|CAMOTLÁN DE MIRAFLORES GRUPO 2|06|COLIMA|06|COLIMA|007|MANZANILLO|0011|CAMOTLÁN DE MIRAFLORES|CALLE VENUSTIANO CARRANZA|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|1|0|1|0|0|0|0|0|0|0|2|0|2|0|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|5|1|6|0|0|0|0|0|0|0|2|0|2|0|0|0|0|0|0|0|11|2|13|0|0|0|0|0|0|0|0|10|0|3|1|1|2|2|0|2|5|1|6|2|0|2|0|0|0|10|2|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|11|0|1|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
06FIC0026L|4|DISCONTINUO|CHIAPA EDUCACIÓN INICIAL|06|COLIMA|06|COLIMA|005|CUAUHTÉMOC|0010|CHIAPA|CALLE EMILIANO ZAPATA|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|2|0|0|0|0|0|0|0|0|1|0|1|0|0|0|1|2|3|1|2|3|0|1|1|0|0|0|2|5|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|0|0|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
06FIC0027K|4|DISCONTINUO|EL CHAVARÍN EDUCACIÓN INICIAL|06|COLIMA|06|COLIMA|007|MANZANILLO|0028|EL CHAVARÍN|NINGUNO CARRETERA MANZANILLO - CIHUATLÁN|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|2|0|0|0|0|0|0|0|2|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|3|5|0|0|0|0|0|0|0|0|5|0|0|0|0|0|2|1|3|0|2|2|1|2|3|0|0|0|3|5|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|7|0|1|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
06FIC0028J|4|DISCONTINUO|EL GARCERO INICIAL|06|COLIMA|06|COLIMA|007|MANZANILLO|0391|EL GARCERO|NINGUNO CARRETERA LIBRE ARMERÍA-MANZANILLO|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|1|3|0|0|0|0|0|0|0|0|2|2|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|3|3|6|0|0|0|0|0|0|0|0|5|0|1|0|0|0|1|1|2|2|2|4|0|1|1|0|0|0|3|4|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6|0|1|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
06FIC0029I|4|DISCONTINUO|LA FLOREÑA EDUCACIÓN INICIAL|06|COLIMA|06|COLIMA|007|MANZANILLO|0049|LAS JUNTAS (LA FLOREÑA)|CALLE BENITO RINCÓN|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|4|0|4|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|1|6|0|0|0|0|0|0|0|0|6|0|0|0|0|0|0|0|0|4|0|4|2|0|2|0|0|0|6|0|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6|0|0|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
