CV_CCT|CV_TURNO|TURNO|NOMBRECT|CV_ENT_ADMINISTRATIVA|ENT_ADMINISTRATIVA|CV_ENT_INMUEBLE|ENTIDAD_INMUEBLE|CV_MUN|C_NOM_MUN|CV_LOC|C_NOM_LOC|C_NOM_VIALIDAD|N_EXTNUM|CONTROL|SUBCONTROL|CV_SERVICION1|TIPO|CV_SERVICION2|NIVEL|CV_SERVICION3|SUBNIVEL|CV_CARACTERIZAN1|C_CARACTERIZAN1|CV_CARACTERIZAN2|C_CARACTERIZAN2|ZONA|JEFSEC|SERVREG|CV_ESTATUS_CAPTURA|V1|V2|V3|V4|V5|V6|V7|V8|V9|V10|V11|V12|V13|V14|V15|V16|V17|V18|V19|V20|V21|V22|V23|V24|V25|V26|V27|V28|V29|V30|V31|V32|V33|V34|V35|V36|V37|V38|V39|V40|V41|V42|V43|V44|V45|V46|V47|V48|V49|V50|V51|V52|V53|V54|V55|V56|V57|V58|V59|V60|V61|V62|V134|V135|V64|V65|V66|V67|V68|V69|V70|V71|V72|V73|V74|V75|V76|V77|V78|V79|V80|V81|V82|V83|V84|V85|V86|V87|V88|V89|V90|V91|V92|V93|V94|V95|V96|V97|V98|V99|V100|V101|V102|V103|V104|V105|V106|V107|V108|V109|V110|V111|V112|V113|V114|V115|V116|V117|V118|V119|V120|V121|V122|V136|V137|V123|V124|V125|V126|V127|V128|V129|V130|V131|V132|E133|V138|V139|FECHA_ENTREGA|C_OBSERVACION
04FIC0031Z|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|4|CAMPECHE|4|CAMPECHE|2|CAMPECHE|105|TIXMUCUY|CALLE NINGUNO|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|3|2|5|0|0|0|0|0|0|0|3|0|3|0|0|0|0|0|0|0|8|3|11|0|0|0|0|0|0|0|0|10|0|0|0|0|0|0|0|0|2|0|2|3|3|6|3|0|3|8|3|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|10|0|0|9|0|1|1|0|0|0|0|0|1|NO ESPECIFICADO|0|1|17/12/2024|
04FIC0032Y|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|4|CAMPECHE|4|CAMPECHE|2|CAMPECHE|118|PUEBLO NUEVO|CALLE NINGUNO|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|1|2|3|0|0|0|0|0|0|0|3|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|2|7|0|0|0|0|0|0|0|0|7|0|0|1|0|1|0|1|1|1|1|2|4|4|8|0|0|0|6|6|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|11|0|0|7|0|1|1|0|0|0|0|0|1|NO ESPECIFICADO|0|1|17/12/2024|
04FIC0033X|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|4|CAMPECHE|4|CAMPECHE|2|CAMPECHE|264|LA LIBERTAD|CALLE NINGUNO|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|5|0|5|0|0|0|0|0|0|0|1|2|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6|3|9|0|0|0|0|0|0|0|0|9|0|0|0|0|0|0|0|0|3|1|4|2|0|2|1|2|3|6|3|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|9|0|0|7|0|1|1|0|0|0|0|0|1|NO ESPECIFICADO|0|1|17/12/2024|
04FIC0034W|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|4|CAMPECHE|4|CAMPECHE|2|CAMPECHE|312|KIKAB|CALLE NINGUNO|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|4|5|0|0|0|0|0|0|0|1|5|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|9|11|0|0|0|0|0|0|0|0|11|0|0|0|0|0|0|0|0|1|3|4|1|5|6|0|1|1|2|9|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|11|0|0|11|0|1|1|0|0|0|0|0|1|NO ESPECIFICADO|0|1|17/12/2024|
04FIC0035V|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|4|CAMPECHE|4|CAMPECHE|2|CAMPECHE|316|ADOLFO RUIZ CORTÍNEZ|CALLE NINGUNO|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|1|3|4|0|1|0|0|0|0|0|6|1|7|0|0|0|0|0|0|0|2|5|7|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|9|9|18|0|2|0|0|0|0|0|0|17|0|0|0|0|0|0|2|2|5|2|7|2|3|5|2|2|4|9|9|18|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|17|0|0|17|0|1|1|0|0|0|0|0|1|NO ESPECIFICADO|0|1|17/12/2024|
04FIC0036U|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|4|CAMPECHE|4|CAMPECHE|2|CAMPECHE|316|ADOLFO RUIZ CORTÍNEZ|CALLE NINGUNO|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|2|0|0|0|0|0|0|0|2|2|4|0|0|0|0|0|0|0|1|2|0|0|0|0|0|0|0|0|0|0|0|2|0|2|0|2|2|2|2|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|0|0|4|0|1|1|0|0|0|0|0|1|NO ESPECIFICADO|0|1|17/12/2024|
04FIC0037T|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|4|CAMPECHE|4|CAMPECHE|2|CAMPECHE|318|SAN MIGUEL ALLENDE|CALLE NINGUNO|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|2|2|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|2|4|0|0|0|0|0|0|0|0|4|0|0|0|0|0|1|2|3|1|0|1|0|0|0|0|0|0|2|2|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|0|0|5|0|1|1|0|0|0|0|0|1|NO ESPECIFICADO|0|1|17/12/2024|
04FIC0038S|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|4|CAMPECHE|4|CAMPECHE|3|CARMEN|65|JOSÉ MARÍA PINO SUÁREZ|CALLE NINGUNO|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|2|4|0|0|0|0|0|0|0|0|2|2|0|0|0|0|0|0|0|0|2|2|0|0|0|0|0|0|0|2|6|8|0|0|0|0|0|0|0|1|7|1|0|0|0|0|2|1|3|2|1|3|0|3|3|0|1|1|4|6|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|8|1|0|8|0|1|1|0|0|0|0|0|1|NO ESPECIFICADO|0|1|17/12/2024|
04FIC0039R|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|4|CAMPECHE|4|CAMPECHE|3|CARMEN|364|INDEPENDENCIA|CALLE NINGUNO|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|3|1|4|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|5|2|7|0|0|0|0|0|0|0|0|7|1|0|0|0|0|0|1|1|0|0|0|2|1|3|3|0|3|5|2|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6|1|0|7|0|1|1|0|0|0|0|0|1|NO ESPECIFICADO|0|1|17/12/2024|
04FIC0040G|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|4|CAMPECHE|4|CAMPECHE|3|CARMEN|612|LA CRISTALINA|CALLE NINGUNO|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|3|1|4|0|0|0|0|0|0|0|5|2|7|0|0|0|0|0|0|0|0|7|0|0|0|0|0|0|0|0|1|0|1|1|0|1|3|2|5|5|2|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|7|0|0|7|0|1|1|0|0|0|0|0|1|NO ESPECIFICADO|0|1|17/12/2024|
04FIC0041F|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|4|CAMPECHE|4|CAMPECHE|3|CARMEN|613|NICOLÁS BRAVO|CALLE NINGUNO|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|3|0|0|0|0|0|0|0|0|3|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6|6|0|0|0|0|0|0|0|0|6|3|0|0|0|0|0|0|0|0|3|3|0|1|1|0|2|2|0|6|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|3|0|7|0|1|1|0|0|0|0|0|1|NO ESPECIFICADO|0|1|17/12/2024|
04FIC0042E|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|4|CAMPECHE|4|CAMPECHE|3|CARMEN|830|LA NUEVA ESPERANZA|CALLE NINGUNO|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|2|1|3|0|0|0|0|0|0|0|3|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|1|6|0|0|0|0|0|0|0|0|6|0|0|0|0|0|1|0|1|3|1|4|1|0|1|0|0|0|5|1|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6|0|0|3|0|1|1|0|0|0|0|0|1|NO ESPECIFICADO|0|1|17/12/2024|
04FIC0043D|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|4|CAMPECHE|4|CAMPECHE|3|CARMEN|3080|EL ZAPOTE|CALLE NINGUNO|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|2|2|4|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|4|6|0|0|0|0|0|0|0|1|5|0|0|0|0|0|0|1|1|0|1|1|0|0|0|0|0|0|0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|5|0|1|1|0|0|0|0|0|1|NO ESPECIFICADO|0|1|17/12/2024|
04FIC0044C|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|4|CAMPECHE|4|CAMPECHE|3|CARMEN|3263|CONQUISTA CAMPESINA|CALLE NINGUNO|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|4|4|0|0|0|0|0|0|0|3|1|4|0|0|0|0|0|0|0|0|6|6|0|0|0|0|0|0|0|2|3|5|0|0|0|0|0|0|0|5|14|19|0|0|0|0|0|0|0|0|19|1|0|1|0|1|2|4|6|3|3|6|1|5|6|2|4|6|9|16|25|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|22|1|0|21|0|1|1|0|0|0|0|0|1|NO ESPECIFICADO|0|1|17/12/2024|
04FIC0045B|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|4|CAMPECHE|4|CAMPECHE|3|CARMEN|3304|ENRIQUE RODRÍGUEZ CANO|CALLE NINGUNO|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|2|0|2|0|0|0|0|0|0|0|2|3|5|0|0|0|0|0|0|0|4|4|8|0|0|0|0|0|0|0|0|8|0|0|1|0|1|0|1|1|1|2|3|1|3|4|3|2|5|6|8|14|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|13|0|0|0|0|1|1|0|0|0|0|0|1|NO ESPECIFICADO|0|1|17/12/2024|
04FIC0046A|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|4|CAMPECHE|4|CAMPECHE|3|CARMEN|3395|LICENCIADO GUSTAVO DÍAZ ORDAZ (18 DE MARZO)|CALLE NINGUNO|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|2|2|4|0|0|0|0|0|0|0|2|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|3|7|0|0|0|0|0|0|0|0|7|0|0|0|0|0|4|0|4|3|2|5|0|1|1|0|0|0|7|3|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|10|0|0|7|0|1|1|0|0|0|0|0|1|NO ESPECIFICADO|0|1|17/12/2024|
04FIC0047Z|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|4|CAMPECHE|4|CAMPECHE|3|CARMEN|3420|NUEVA CHONTALPA|CALLE NINGUNO|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|1|1|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|1|2|3|0|0|0|0|0|0|0|3|2|5|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|6|5|11|0|0|0|0|0|0|0|0|11|0|0|0|0|0|0|1|1|1|2|3|3|2|5|2|0|2|6|5|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|11|0|0|9|0|1|1|0|0|0|0|0|1|NO ESPECIFICADO|0|1|17/12/2024|
04FIC0048Z|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|4|CAMPECHE|4|CAMPECHE|3|CARMEN|3430|OJO DE AGUA|CALLE NINGUNO|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|2|2|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|3|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|3|5|8|0|0|0|0|0|0|0|0|8|0|0|0|0|0|0|2|2|2|0|2|1|0|1|0|3|3|3|5|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|8|0|0|8|0|1|1|0|0|0|0|0|1|NO ESPECIFICADO|0|1|17/12/2024|
04FIC0049Y|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|4|CAMPECHE|4|CAMPECHE|3|CARMEN|3452|PITAL NUEVO|CALLE NINGUNO|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|2|2|4|0|0|0|0|0|0|0|0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|4|7|0|0|0|0|0|0|0|0|6|1|0|2|0|2|3|0|3|3|3|6|2|3|5|0|0|0|10|6|16|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|13|2|0|6|0|1|1|0|0|0|0|0|1|NO ESPECIFICADO|0|1|17/12/2024|
04FIC0050N|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|4|CAMPECHE|4|CAMPECHE|3|CARMEN|3453|PITAL VIEJO|CALLE NINGUNO|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|3|0|3|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|3|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|7|0|7|0|0|0|0|0|0|0|1|6|0|0|1|0|1|3|0|3|3|0|3|2|0|2|1|0|1|10|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|7|1|0|7|0|1|1|0|0|0|0|0|1|NO ESPECIFICADO|0|1|17/12/2024|
04FIC0051M|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|4|CAMPECHE|4|CAMPECHE|3|CARMEN|3531|SAN ISIDRO|CALLE NINGUNO|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|2|2|4|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|5|4|9|0|0|0|0|0|0|0|0|9|0|0|0|1|1|3|4|7|2|2|4|3|1|4|1|0|1|9|8|17|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|11|6|0|0|0|1|1|0|0|0|0|0|1|NO ESPECIFICADO|0|1|17/12/2024|
04FIC0052L|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|4|CAMPECHE|4|CAMPECHE|3|CARMEN|3580|KILÓMETRO 59|NINGUNO NINGUNO|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|1|3|4|0|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|1|2|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|6|9|0|0|0|0|0|0|0|0|9|0|0|0|0|0|1|1|2|1|3|4|1|2|3|0|0|0|3|6|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|9|0|0|9|0|1|1|0|0|0|0|0|1|NO ESPECIFICADO|0|1|17/12/2024|
04FIC0053K|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|4|CAMPECHE|4|CAMPECHE|3|CARMEN|811|CENTAURO DEL NORTE|CALLE NINGUNO|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|2|2|4|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|2|6|0|0|0|0|0|0|0|0|6|0|0|0|0|0|2|1|3|1|1|2|0|0|0|0|0|0|3|2|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|0|0|6|0|1|1|0|0|0|0|0|1|NO ESPECIFICADO|0|1|17/12/2024|
04FIC0054J|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|4|CAMPECHE|4|CAMPECHE|3|CARMEN|3155|JUAN DE LA CABADA VERA|CALLE NINGUNO|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|3|0|0|0|0|0|0|0|0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|2|5|0|0|0|0|0|0|0|0|5|0|0|0|0|0|0|0|0|1|0|1|2|2|4|0|0|0|3|2|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|0|0|5|0|1|1|0|0|0|0|0|1|NO ESPECIFICADO|0|1|17/12/2024|
04FIC0055I|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|4|CAMPECHE|4|CAMPECHE|3|CARMEN|3235|BELISARIO DOMÍNGUEZ|CALLE NINGUNO|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|4|0|4|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|0|5|0|0|0|0|0|0|0|0|5|0|0|0|0|0|5|0|5|1|0|1|1|0|1|0|0|0|7|0|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6|0|0|5|0|1|1|0|0|0|0|0|1|NO ESPECIFICADO|0|1|17/12/2024|
04FIC0056H|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|4|CAMPECHE|4|CAMPECHE|3|CARMEN|3477|QUEBRACHE|CALLE NINGUNO|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|1|0|1|0|0|0|0|0|0|0|3|1|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|1|5|0|0|0|0|0|0|0|0|5|0|0|0|0|0|3|0|3|1|1|2|0|0|0|0|0|0|4|1|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|0|0|3|0|1|1|0|0|0|0|0|1|NO ESPECIFICADO|0|1|17/12/2024|
04FIC0057G|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|4|CAMPECHE|4|CAMPECHE|4|CHAMPOTÓN|4|ARELLANO|CALLE NINGUNO|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|2|2|4|0|0|0|0|0|0|0|2|2|4|0|0|0|0|0|0|0|1|2|3|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|6|6|12|0|0|0|0|0|0|0|0|12|1|0|0|0|0|1|1|2|2|3|5|1|1|2|2|1|3|6|6|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|11|1|0|12|0|1|1|0|0|0|0|0|1|NO ESPECIFICADO|0|1|17/12/2024|
04FIC0058F|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|4|CAMPECHE|4|CAMPECHE|4|CHAMPOTÓN|4|ARELLANO|CALLE NINGUNO|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|1|4|5|0|0|0|0|0|0|0|1|3|4|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|4|7|11|0|0|0|0|0|0|0|0|10|0|0|0|0|0|0|0|0|2|2|4|1|3|4|1|2|3|4|7|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|10|0|0|11|0|1|1|0|0|0|0|0|1|NO ESPECIFICADO|0|1|17/12/2024|
04FIC0059E|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|4|CAMPECHE|4|CAMPECHE|4|CHAMPOTÓN|10|AQUILES SERDÁN (CHUINÁ)|CALLE NINGUNO|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|2|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|3|0|0|0|0|0|0|0|0|2|2|0|0|0|0|0|0|0|3|4|7|0|0|0|0|0|0|0|0|7|2|0|0|0|0|1|0|1|1|0|1|0|1|1|1|3|4|3|4|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|2|0|7|0|1|1|0|0|0|0|0|1|NO ESPECIFICADO|0|1|17/12/2024|
04FIC0060U|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|4|CAMPECHE|4|CAMPECHE|4|CHAMPOTÓN|16|LA JOYA|CALLE NINGUNO|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|2|2|0|0|0|0|0|0|0|1|3|4|0|0|0|0|0|0|0|3|1|4|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|4|7|11|0|0|0|0|0|0|0|0|11|0|0|0|0|0|0|1|1|1|4|5|3|1|4|0|1|1|4|7|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|11|0|0|10|0|1|1|0|0|0|0|0|1|NO ESPECIFICADO|0|1|17/12/2024|
